codLocaleProgetto,ocStatoProgetto,ocCodCategoriaSpesa,longitude,latitude,codTemaSintetico
5MA18179,Concluso,93,13.5093069,43.6101964,6
5MA18181,Concluso,93,13.5093069,43.6101964,6
5MA18188,Concluso,93,13.5093069,43.6101964,6
5MA18191,In corso,88,13.4547895,43.6019431,5
5MA18193,Concluso,93,13.5093069,43.6101964,6
5MA18206,In corso,13,13.4531465,43.3002177,4
5MA18208,In corso,94,13.4531465,43.3002177,6
5MA18210,In corso,13,13.4547895,43.6019431,4
5MA18226,In corso,94,13.4531465,43.3002177,6
5MA18227,In corso,94,13.4531465,43.3002177,6
5MA18228,In corso,93,13.4531465,43.3002177,6
5MA18239,Concluso,93,13.5093069,43.6101964,6
5MA18240,Concluso,93,13.5093069,43.6101964,6
5MA18294,Concluso,93,13.5093069,43.6101964,6
5MA18296,Concluso,93,13.5093069,43.6101964,6
5MA18333,In corso,93,13.5188848,43.6167855,6
5MA18354,In corso,87,12.6319829,43.8114366,5
5MA18354,In corso,87,12.9155494,43.9124756,5
5MA18354,In corso,87,12.7512895,43.8979222,5
5MA18354,In corso,87,12.8015701,43.8269356,5
5MA18359,Concluso,93,13.5084557,43.6101612,6
5MA18363,Concluso,93,13.5084557,43.6101612,6
5MA18370,Concluso,93,13.5084557,43.6101612,6
5MA18376,Concluso,93,13.5084557,43.6101612,6
5MA18394,Concluso,93,13.5084557,43.6101612,6
5MA18398,Concluso,93,13.5084557,43.6101612,6
5MA18400,Concluso,93,13.5084557,43.6101612,6
5MA18412,Concluso,93,13.5084557,43.6101612,6
5MA18413,Concluso,93,13.5084557,43.6101612,6
5MA18419,Concluso,93,13.5084557,43.6101612,6
5MA18421,Concluso,93,13.5084557,43.6101612,6
5MA18423,In corso,94,13.7200884,43.1588734,6
5MA18424,Concluso,93,13.5084557,43.6101612,6
5MA18431,Liquidato,87,13.5093069,43.6101964,5
5MA18471,Concluso,93,13.5084557,43.6101612,6
5MA18484,In corso,93,13.5084557,43.6101612,6
5MA18492,In corso,94,13.338447,43.0668757,6
5MA18494,Concluso,93,13.5084557,43.6101612,6
5MA18506,In corso,94,13.31255,43.311287,6
5MA18531,In corso,94,13.3209422,43.1073678,6
5MA18532,In corso,94,13.513169,43.2502078,6
5MA18576,In corso,93,13.7179434,43.1604087,6
5MA18577,Liquidato,94,13.5729267,42.8563425,6
5MA18580,Concluso,93,13.5093069,43.6101964,6
5MA18620,Concluso,93,13.5093069,43.6101964,6
5MA18668,In corso,94,12.9495346,43.2527862,6
5MA18688,In corso,94,13.7469309,42.8786899,6
5MA18733,In corso,94,13.6093677,42.9896218,6
5MA18752,In corso,94,13.216337,43.374048,6
5MA18754,Liquidato,87,13.5103008,43.6105194,5
5MA18755,In corso,87,13.5103008,43.6105194,5
5MA18834,In corso,94,13.1782866,43.2261801,6
5MA18837,In corso,87,13.5103008,43.6105194,5
5MA18838,In corso,87,13.5103008,43.6105194,5
5MA18841,In corso,87,13.3618856,43.6153643,5
5MA18843,In corso,95,13.5755429,42.8544724,6
5MA18844,Concluso,93,13.5084557,43.6101612,6
5MA18849,Concluso,94,12.9132679,43.9112088,6
5MA18867,In corso,94,13.4902412,42.9624036,6
5MA18868,Concluso,93,13.3208261,43.1085205,6
5MA18870,Liquidato,87,13.5103008,43.6105194,5
5MA18871,Liquidato,87,13.5103008,43.6105194,5
5MA19010,In corso,94,13.4726617,43.107632,6
5MA19026,In corso,94,13.2252623,43.1382893,6
5MA19051,In corso,94,13.5523002,43.5301043,6
5MA19303,Concluso,93,13.5093069,43.6101964,6
5MA19339,In corso,94,13.6896884,42.9339179,6
5MA19346,In corso,94,12.905113,43.3361195,6
5MA19355,In corso,94,13.466027,43.221717,6
5MA19372,Concluso,93,13.5093069,43.6101964,6
5MA19373,Concluso,93,13.5093069,43.6101964,6
5MA19374,Concluso,93,13.5093069,43.6101964,6
5MA19375,Concluso,93,13.5093069,43.6101964,6
5MA19379,Concluso,93,13.5093069,43.6101964,6
5MA19380,Concluso,93,13.5093069,43.6101964,6
5MA19381,Concluso,93,13.5093069,43.6101964,6
5MA19382,Concluso,93,13.5093069,43.6101964,6
5MA19383,Concluso,93,13.5093069,43.6101964,6
5MA19384,Concluso,93,13.5093069,43.6101964,6
5MA19385,Concluso,93,13.5093069,43.6101964,6
5MA19465,Concluso,93,13.5093069,43.6101964,6
5MA19467,Concluso,93,13.5093069,43.6101964,6
5MA19478,Concluso,93,13.5093069,43.6101964,6
5MA19516,Concluso,93,13.5093069,43.6101964,6
5MA19521,Concluso,93,13.5093069,43.6101964,6
5MA33690,Concluso,93,13.5093069,43.6101964,6
5MA33881,Concluso,93,13.5093069,43.6101964,6
5MA36235,Concluso,93,13.5093069,43.6101964,6
5MA36403,Concluso,93,13.5093069,43.6101964,6
5MA44994,Concluso,93,13.5093069,43.6101964,6
5MA45013,Concluso,93,13.5093069,43.6101964,6
5MA45014,Concluso,93,13.5093069,43.6101964,6
5MA45015,Concluso,93,13.5093069,43.6101964,6
5MA45022,Concluso,93,13.5093069,43.6101964,6
5MA45038,Concluso,93,13.5091686,43.6098591,6
5MA45040,In corso,87,13.5103008,43.6105194,5
5MA45070,Concluso,93,13.5093069,43.6101964,6
5MA45077,Concluso,93,13.5093069,43.6101964,6
5MA45231,Concluso,93,13.5093069,43.6101964,6
5MA45240,Concluso,93,13.5093069,43.6101964,6
5MA45242,Concluso,93,13.5093069,43.6101964,6
5TR4_2017_EFF_ENERGETICA_001,Concluso,23,11.1544449,46.0663851,5
5TR4_2017_EFF_ENERGETICA_004,Concluso,23,11.0082381,46.1676404,5
5TR4_2017_EFF_ENERGETICA_005,Concluso,23,11.0082381,46.1676404,5
5TR4_2017_EFF_ENERGETICA_006,Concluso,23,12.9458161,42.3868844,5
5TR4_2017_EFF_ENERGETICA_007,Concluso,23,12.9458161,42.3868844,5
5TR4_2017_EFF_ENERGETICA_008,Concluso,23,11.1071374,46.1244074,5
5TR4_2017_EFF_ENERGETICA_010,In corso,23,11.1071374,46.1244074,5
5TR4_2017_EFF_ENERGETICA_011,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_012,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_013,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_018,Concluso,23,10.8284898,46.2284497,5
5TR4_2017_EFF_ENERGETICA_019,Concluso,23,10.7993417,46.3161854,5
5TR4_2017_EFF_ENERGETICA_020,Concluso,23,10.7993417,46.3161854,5
5TR4_2017_EFF_ENERGETICA_021,Concluso,23,10.7993417,46.3161854,5
5TR4_2017_EFF_ENERGETICA_022,Concluso,23,10.7672394,46.1491243,5
5TR4_2017_EFF_ENERGETICA_024,In corso,23,10.7587629,46.1319036,5
5TR4_2017_EFF_ENERGETICA_025,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_027,Concluso,23,11.1071374,46.1244074,5
5TR4_2017_EFF_ENERGETICA_031,Concluso,23,11.1192934,46.0848933,5
5TR4_2017_EFF_ENERGETICA_032,Concluso,23,11.1058373,46.123874,5
5TR4_2017_EFF_ENERGETICA_033,Concluso,23,11.0924299,46.1342262,5
5TR4_2017_EFF_ENERGETICA_034,Concluso,23,11.0924299,46.1342262,5
5TR4_2017_EFF_ENERGETICA_035,Concluso,23,11.0962254,46.1367277,5
5TR4_2017_EFF_ENERGETICA_036,Concluso,23,10.7274721,46.0373497,5
5TR4_2017_EFF_ENERGETICA_037,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_038,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_040,Concluso,23,11.0095511,45.7678654,5
5TR4_2017_EFF_ENERGETICA_043,Concluso,23,10.859431,45.8838602,5
5TR4_2017_EFF_ENERGETICA_048,In corso,23,11.0990289,46.1217805,5
5TR4_2017_EFF_ENERGETICA_052,Concluso,23,11.1128793,46.1004454,5
5TR4_2017_EFF_ENERGETICA_054,Concluso,23,10.7329178,45.8925275,5
5TR4_2017_EFF_ENERGETICA_055,Concluso,23,10.7329178,45.8925275,5
5TR4_2017_EFF_ENERGETICA_057,Concluso,23,11.1112276,46.0929893,5
5TR4_2017_EFF_ENERGETICA_059,Concluso,23,10.7969007,46.0147146,5
5TR4_2017_EFF_ENERGETICA_060,Concluso,23,10.7969007,46.0147146,5
5TR4_2017_EFF_ENERGETICA_061,Concluso,23,11.0284417,46.3343536,5
5TR4_2017_EFF_ENERGETICA_062,Concluso,23,10.8804124,46.2966919,5
5TR4_2017_EFF_ENERGETICA_063,Liquidato,23,11.119413,46.07216,5
5TR4_2017_EFF_ENERGETICA_064,Concluso,23,10.8136763,45.9351617,5
5TR4_2017_EFF_ENERGETICA_065,Concluso,23,11.774093,46.4746187,5
5TR4_2017_EFF_ENERGETICA_067,In corso,23,11.5961068,46.3050393,5
5TR4_2017_EFF_ENERGETICA_069,Concluso,23,11.5961068,46.3050393,5
5TR4_2017_EFF_ENERGETICA_072,Concluso,23,11.1097959,46.1395094,5
5TR4_2017_EFF_ENERGETICA_073,Concluso,23,11.0061584,46.1624919,5
5TR4_2017_EFF_ENERGETICA_074,Concluso,23,10.6662138,46.3562448,5
5TR4_2017_EFF_ENERGETICA_075,Concluso,23,10.8495448,46.0075775,5
5TR4_2017_EFF_ENERGETICA_076,In corso,23,11.671985,46.3996941,5
5TR4_2017_EFF_ENERGETICA_077,In corso,23,11.671985,46.3996941,5
5TR4_2017_EFF_ENERGETICA_078,In corso,23,11.671985,46.3996941,5
5TR4_2017_EFF_ENERGETICA_079,Concluso,23,10.7281841,45.9132399,5
5TR4_2017_EFF_ENERGETICA_080,Liquidato,23,11.1334759,46.013444,5
5TR4_2017_EFF_ENERGETICA_081,Liquidato,23,11.1207088,46.0743743,5
5TR4_2017_EFF_ENERGETICA_084,Concluso,23,11.4941326,46.0519097,5
5TR4_2017_EFF_ENERGETICA_085,Concluso,23,11.4941326,46.0519097,5
5TR4_2017_EFF_ENERGETICA_086,Concluso,23,11.49786,46.05195,5
5TR4_2017_EFF_ENERGETICA_087,Concluso,23,10.891209,45.921014,5
5TR4_2017_EFF_ENERGETICA_088,In corso,23,11.0095511,45.7678654,5
5TR4_2017_EFF_ENERGETICA_089,Concluso,23,10.8788686,45.9069046,5
5TR4_2017_EFF_ENERGETICA_092,Concluso,23,11.0668783,46.2925092,5
5TR4_2017_EFF_ENERGETICA_094,Concluso,23,10.8688135,46.3290551,5
5TR4_2017_EFF_ENERGETICA_095,Concluso,23,10.8688135,46.3290551,5
5TR4_2017_EFF_ENERGETICA_096,Concluso,23,10.8688135,46.3290551,5
5TR4_2017_EFF_ENERGETICA_097,Concluso,23,11.6615999,46.37642,5
5TR4_2017_EFF_ENERGETICA_100,In corso,23,11.019067,45.888337,5
5TR4_2017_EFF_ENERGETICA_101,Concluso,23,11.0924299,46.1342262,5
5TR4_2017_EFF_ENERGETICA_104,Concluso,23,10.9456132,46.0282583,5
5TR4_2017_EFF_ENERGETICA_107,Concluso,23,10.8453604,45.8838251,5
5TR4_2017_EFF_ENERGETICA_109,Concluso,23,10.7329178,45.8925275,5
5TR4_2017_EFF_ENERGETICA_110,Concluso,23,11.1509603,46.4348086,5
5TR4_2017_EFF_ENERGETICA_112,Concluso,23,10.6731495,45.8905177,5
5TR4_2017_EFF_ENERGETICA_113,Concluso,23,11.4938338,46.0519857,5
5TR4_2017_EFF_ENERGETICA_115,Concluso,23,10.7640302,46.1691626,5
5TR4_2017_EFF_ENERGETICA_116,Concluso,23,10.7640302,46.1691626,5
5TR4_2017_EFF_ENERGETICA_117,Liquidato,23,11.2322057,46.0608794,5
5TR4_2017_EFF_ENERGETICA_118,Concluso,23,10.8265076,46.2319624,5
5TR4_2017_EFF_ENERGETICA_119,Concluso,23,11.1207088,46.0743743,5
5TR4_2017_EFF_ENERGETICA_125,Concluso,23,10.7993417,46.3161854,5
5TR4_2017_EFF_ENERGETICA_128,Concluso,23,10.8818583,45.9167595,5
5TR4_2017_EFF_ENERGETICA_129,Concluso,23,11.1316129,46.0138166,5
5TR4_2017_EFF_ENERGETICA_133,Liquidato,23,11.8018031,46.2618691,5
5TR4_2017_EFF_ENERGETICA_134,Liquidato,23,11.8018031,46.2618691,5
5TR4_2017_EFF_ENERGETICA_135,Liquidato,23,11.8018031,46.2618691,5
5TR4_2017_EFF_ENERGETICA_138,In corso,23,11.7975983,46.1435538,5
5TR4_2017_EFF_ENERGETICA_139,Liquidato,23,11.8318461,46.1818661,5
5TR4_2017_EFF_ENERGETICA_140,Liquidato,23,11.8318461,46.1818661,5
5TR4_2017_EFF_ENERGETICA_141,Liquidato,23,11.8318461,46.1818661,5
5TR4_2017_EFF_ENERGETICA_142,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_143,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_144,Concluso,23,10.7652722,46.1646013,5
5TR4_2017_EFF_ENERGETICA_145,Concluso,23,10.8253202,46.2329088,5
5TR4_2017_EFF_ENERGETICA_146,Concluso,23,10.8804124,46.2966919,5
5TR4_2017_EFF_ENERGETICA_147,Concluso,23,10.8650632,46.3008072,5
5TR4_2017_EFF_ENERGETICA_148,Liquidato,23,10.8650632,46.3008072,5
5TR4_2017_EFF_ENERGETICA_150,Concluso,23,11.0924299,46.1342262,5
5TR4_2017_EFF_ENERGETICA_151,Concluso,23,11.090124,46.2165658,5
5TR4_2017_EFF_ENERGETICA_152,Concluso,23,11.2322057,46.0608794,5
5TR4_2017_EFF_ENERGETICA_153,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_154,Liquidato,23,11.2322057,46.0608794,5
5TR4_2017_EFF_ENERGETICA_155,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_156,Concluso,23,11.2322057,46.0608794,5
5TR4_2017_EFF_ENERGETICA_158,Liquidato,23,10.7323787,46.0372218,5
5TR4_2017_EFF_ENERGETICA_159,Liquidato,23,10.8559646,45.8802526,5
5TR4_2017_EFF_ENERGETICA_160,Concluso,23,11.1297711,46.0464604,5
5TR4_2017_EFF_ENERGETICA_162,Concluso,23,11.0924299,46.1342262,5
5TR4_2017_EFF_ENERGETICA_163,Concluso,23,11.125026,46.0488432,5
5TR4_2017_EFF_ENERGETICA_164,Concluso,23,11.125026,46.0488432,5
5TR4_2017_EFF_ENERGETICA_165,Concluso,23,10.9376989,45.7287515,5
5TR4_2017_EFF_ENERGETICA_167,Concluso,23,11.0990289,46.1217805,5
5TR4_2017_EFF_ENERGETICA_168,In corso,23,11.019067,45.888337,5
5TR4_2017_EFF_ENERGETICA_169,Concluso,23,11.0987281,46.1276532,5
5TR4_2017_EFF_ENERGETICA_171,Concluso,23,11.2297099,46.0682723,5
5TR4_2017_EFF_ENERGETICA_172,Concluso,23,11.14238,46.434785,5
5TR4_2017_EFF_ENERGETICA_173,Concluso,23,11.4467783,46.0485356,5
5TR4_2017_EFF_ENERGETICA_176,Concluso,23,11.010456,45.7662788,5
5TR4_2017_EFF_ENERGETICA_177,Concluso,23,11.1309129,46.1922147,5
5TR4_2017_EFF_ENERGETICA_178,Concluso,23,11.1392645,46.4247898,5
5TR4_2017_EFF_ENERGETICA_179,Concluso,23,11.14238,46.434785,5
5TR4_2017_EFF_ENERGETICA_180,Concluso,23,11.6519098,46.3689544,5
5TR4_2017_EFF_ENERGETICA_181,Concluso,23,11.2297099,46.0682723,5
5TR4_2017_EFF_ENERGETICA_182,Concluso,23,11.1128793,46.1004454,5
5TR4_2017_EFF_ENERGETICA_184,In corso,23,10.6622445,46.3716585,5
5TR4_2017_EFF_ENERGETICA_187,Concluso,23,11.1228994,46.0848221,5
5TR4_2017_EFF_ENERGETICA_188,Concluso,23,10.7254931,46.032985,5
5TR4_2017_EFF_ENERGETICA_189,Concluso,23,11.1385428,46.0600923,5
5TR4_2017_EFF_ENERGETICA_190,Concluso,23,11.1385428,46.0600923,5
5TR4_2017_EFF_ENERGETICA_193,Concluso,23,11.1267823,46.0359116,5
5TR4_2017_EFF_ENERGETICA_194,Liquidato,23,11.1128793,46.1004454,5
5TR4_2017_EFF_ENERGETICA_200,Concluso,23,11.1112276,46.0929893,5
5TR4_2017_EFF_ENERGETICA_201,Concluso,23,10.7227283,46.0313416,5
5TR4_2017_EFF_ENERGETICA_202,Concluso,23,11.114125,46.0915904,5
5TR4_2017_EFF_ENERGETICA_205,Concluso,23,11.1099255,46.1045637,5
5TR4_2017_EFF_ENERGETICA_206,Concluso,23,11.1112563,46.0923253,5
5TR4_2017_EFF_ENERGETICA_207,Concluso,23,10.7329178,45.8925275,5
5TR4_2017_EFF_ENERGETICA_208,Concluso,23,11.263437,45.9866858,5
5TR4_2017_EFF_ENERGETICA_211,Concluso,23,11.1228994,46.0848221,5
5TR4_2017_EFF_ENERGETICA_212,In corso,23,11.501581,46.0670767,5
5TR4_2017_EFF_ENERGETICA_213,Concluso,23,11.2322057,46.0608794,5
5TR4_2017_EFF_ENERGETICA_214,Concluso,23,11.1228994,46.0848221,5
5TR4_2017_EFF_ENERGETICA_215,Concluso,23,10.7266346,46.0395362,5
5TR4_2017_EFF_ENERGETICA_216,Concluso,23,11.1228994,46.0848221,5
5TR4_2017_EFF_ENERGETICA_217,Concluso,23,10.7266346,46.0395362,5
5TR4_2017_EFF_ENERGETICA_218,In corso,23,11.501581,46.0670767,5
5TR4_2017_EFF_ENERGETICA_220,Concluso,23,11.1228994,46.0848221,5
5TR4_2017_EFF_ENERGETICA_221,Concluso,23,11.1069775,46.1091296,5
5TR4_2017_EFF_ENERGETICA_223,Concluso,23,11.6804962,46.4227954,5
5TR4_2017_EFF_ENERGETICA_224,Concluso,23,11.220826,46.0672708,5
5TR4_2017_EFF_ENERGETICA_225,Concluso,23,11.220826,46.0672708,5
5TR4_2017_EFF_ENERGETICA_226,In corso,23,11.220826,46.0672708,5
5TRADEGUAMENTO_SISMICO_VIADOTTO_CROZI,In corso,88,11.1217486,46.0747793,5
5TREFF_ENERGETICO_EX_MANIFATTURA_TABACCHI_ROVERETO,Liquidato,13,11.0215753,45.8833886,4
5TREFF_ENERGETICO_PRESIDIO_OSPEDALIERO_MEZZOLOMBARDO,Liquidato,13,11.0947855,46.211749,4
5TREFF_ENERGETICO_SCUOLA_ARTE_SORAPERRA_POZZA_DI_FASSA,Liquidato,13,11.6817506,46.42261,4
5TRMANUT_STRAORD_CASA_CANTONIERA_ANDALO,Liquidato,13,11.0031293,46.1644217,4
5TRMANUT_STRAORD_CENTRO_POLIFUNZIONALE_GARDOLO,In corso,13,11.1120652,46.1069336,4
5TRMANUT_STRAORD_CFP_TESERO,In corso,13,11.5118672,46.2869679,4
5TRMANUT_STRAORD_EDIFICIO_VIA_GILLI_TN,Concluso,13,11.1186649,46.0909899,4
5TRMANUT_STRAORD_EX_ARTIGIANELLI_TN,In corso,13,11.1244023,46.0648759,4
5TRMANUT_STRAORD_FONDIARIO_CATASTO_BORGO_VALSUGANA,In corso,13,11.46266,46.05631,4
5TRMANUT_STRAORD_LICEO_PRATI_TN,In corso,13,11.1243423,46.0664364,4
5TRMANUT_STRAORD_PALAZZO_SEDE_PAT_TN,Non avviato,13,11.1212373,46.0722162,4
5TRMANUT_STRAORD_VILLA_ANGHERER_ARCO,Non avviato,13,10.8675056,45.9199368,4
5TRRISCHIO_ALLUV_ADIGE_CAMPOTRENTINO_RONCAFORT,Non avviato,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_ADIGE_FERSINA_TN_SUD,In corso,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_ADIGE_GOLA_TN_SUD,Non avviato,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_ADIGE_TN_MATTARELLO,In corso,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_ADIGE_TN_NORD,In corso,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_ALBOLA_RIVA_DEL_GARDA,In corso,87,10.8430696,45.8891984,5
5TRRISCHIO_ALLUV_BRENTA_BORGO_VALS_PARCHEGGIO_POLO_SCOLASTICO,In corso,87,11.4626055,46.0528053,5
5TRRISCHIO_ALLUV_BRENTA_CALDONAZZO,In corso,87,11.2621219,45.9914453,5
5TRRISCHIO_ALLUV_BRENTA_DEP_LEVICO_BORGO_VALSUGANA,Non avviato,87,11.2977599,46.013024,5
5TRRISCHIO_ALLUV_BRENTA_LEVICO_CALDONAZZO_BORGO_VALSUGANA,In corso,87,11.2977599,46.013024,5
5TRRISCHIO_ALLUV_FERSINA_TN_AL_DESERT,In corso,87,11.1217486,46.0747793,5
5TRRISCHIO_ALLUV_RONCO_CAVALESE,In corso,87,11.4605662,46.2912024,5
6BOFESR3002,Liquidato,13,10.462814,46.6413313,4
6BOFESR3006,In corso,13,11.3547582,46.4982953,4
6BOFESR3007,In corso,13,11.3547582,46.4982953,4
6BOFESR3008,In corso,13,11.3547582,46.4982953,4
6BOFESR3009,In corso,13,11.3547582,46.4982953,4
6BOFESR3010,In corso,13,11.3547582,46.4982953,4
6BOFESR3011,In corso,13,11.3547582,46.4982953,4
6BOFESR3012,In corso,13,11.247903,46.4745536,4
6BOFESR3013,In corso,13,10.9036859,46.709241,4
6BOFESR3017,In corso,13,11.5662086,46.6399767,4
6BOFESR3018,In corso,13,11.5662086,46.6399767,4
6BOFESR3020,In corso,13,11.9515441,46.788606,4
6BOFESR3021,In corso,13,11.9515441,46.788606,4
6BOFESR3022,Liquidato,13,11.1525179,46.6712938,4
6BOFESR3030,Liquidato,13,11.2181898,46.2393458,4
6BOFESR3032,Liquidato,13,11.3173943,46.8684818,4
6BOFESR3039,Liquidato,13,10.5514095,46.6863988,4
6BOFESR3040,In corso,13,11.1332369,46.6804881,4
6BOFESR3041,In corso,13,11.3541082,46.6412136,4
6BOFESR3043,Liquidato,13,11.3547582,46.4982953,4
6BOFESR3044,In corso,13,11.3547582,46.4982953,4
6BOFESR3045,In corso,13,11.5988384,46.6691316,4
6BOFESR3046,In corso,13,11.9515441,46.788606,4
6BOFESR3047,In corso,13,11.3547582,46.4982953,4
6BOFESR3048,In corso,13,11.3547582,46.4982953,4
6BOFESR3049,In corso,13,11.3547582,46.4982953,4
6BOFESR3050,In corso,13,11.0111737,46.6343132,4
6BOFESR3051,In corso,13,11.0111737,46.6343132,4
6BOFESR3052,In corso,13,11.0548844,46.6422651,4
6BOFESR3053,In corso,13,11.0548844,46.6422651,4
6BOFESR3054,In corso,13,10.6947782,46.6198875,4
6BOFESR3055,In corso,13,11.1264518,46.6572415,4
6BOFESR3056,In corso,13,10.5514095,46.6863988,4
6BOFESR3057,In corso,13,11.2210822,46.2679913,4
6BOFESR3058,In corso,13,11.2008382,46.3091096,4
6BOFESR3061,In corso,13,11.4336186,46.8926725,4
6BOFESR3064,In corso,13,11.6497243,46.7321856,4
6BOFESR4001,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4002,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4003,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4004,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4006,In corso,87,11.40681,46.4900837,5
6BOFESR4008,In corso,87,11.40681,46.4900837,5
6BOFESR4009,In corso,87,11.3547582,46.4982953,5
6BOFESR4010,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4011,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4012,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4013,In corso,87,11.3547582,46.4982953,5
6BOFESR4014,In corso,87,11.3547582,46.4982953,5
6BOFESR4015,In corso,87,11.3547582,46.4982953,5
6BOFESR4016,In corso,87,11.3547582,46.4982953,5
6BOFESR4017,In corso,87,11.3547582,46.4982953,5
6BOFESR4018,Concluso,87,11.3547582,46.4982953,5
6BOFESR4019,In corso,87,11.3547582,46.4982953,5
6BOFESR4020,In corso,87,11.3547582,46.4982953,5
6BOFESR4021,Liquidato,87,11.3547582,46.4982953,5
6BOFESR4022,In corso,87,11.3547582,46.4982953,5
6BOFESR4023,In corso,87,11.3547582,46.4982953,5
6BOFESR4024,In corso,87,11.3547582,46.4982953,5
6BOFESR4025,In corso,87,11.3547582,46.4982953,5
6BOFESR4026,In corso,87,11.3547582,46.4982953,5
6BOFESR4027,In corso,87,11.3547582,46.4982953,5
6BOFESR4028,In corso,87,11.3547582,46.4982953,5
6BOFESR4029,In corso,87,11.3547582,46.4982953,5
6BOFESR4030,In corso,87,11.3547582,46.4982953,5
6BOFESR4031,In corso,87,11.3547582,46.4982953,5
6BOFESR4032,In corso,87,11.3547582,46.4982953,5
6BOFESR4033,In corso,87,11.40681,46.4900837,5
6BOFESR4034,In corso,87,11.3547582,46.4982953,5
6BOFESR4035,In corso,87,11.3547582,46.4982953,5
6BOFESR4036,In corso,87,11.3547582,46.4982953,5
6BOFESR4037,In corso,87,11.3547582,46.4982953,5
6BOFESR4038,In corso,87,11.3547582,46.4982953,5
6BOFESR4039,In corso,87,11.3547582,46.4982953,5
6BOFESR4040,In corso,87,11.3547582,46.4982953,5
6LO1029909,Non avviato,94,9.4208982,46.3300977,6
6LO1029911,Non avviato,95,9.33028,46.5056,6
6LO1029915,Non avviato,95,9.3699073,46.3377461,6
6LO1029920,Non avviato,95,9.3637835,46.323914,6
6LO1029939,Non avviato,95,9.4048884,46.3196496,6
6LO1089361,In corso,13,9.189982,45.4642035,4
6LO1107991,In corso,13,9.3094568,46.1480535,4
6LO1121289,Non avviato,94,9.3801629,46.3055679,6
6LO1121383,Non avviato,95,9.4468679,46.2231723,6
6LO1124321,Non avviato,95,9.4048884,46.3196496,6
6LO1124513,Non avviato,95,9.4048884,46.3196496,6
6LO1139269,Concluso,13,9.9895431,45.8801167,4
6LO1150785,In corso,13,10.3252874,46.3310219,4
6LO1266186,Non avviato,13,9.34123,46.08059,4
6LO1280594,Non avviato,13,9.3806714,46.0304705,4
6LO1371921,Non avviato,13,9.3511152,46.1708991,4
6LO144117,Concluso,13,9.6313357,45.9902099,4
6LO144139,Concluso,13,9.5614957,45.3145687,4
6LO144148,Concluso,13,9.6802155,45.9449768,4
6LO144149,Concluso,13,9.9877308,45.8801564,4
6LO144151,Concluso,13,10.3400395,45.7107574,4
6LO144176,Concluso,13,9.4548566,46.1536494,4
6LO144183,Concluso,13,9.2073535,46.0633498,4
6LO144201,Concluso,13,10.2454176,46.2439332,4
